month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin,,,,,,,,
MAR_22,AMOKSIKLAV 625mg TABS,RX,ANTI_INFECTION,2,21.90,30.00,43.80,60.00,16.20,27.0,,,,,,,,
MAR_22,AMOXICILLIN 500MG CAPS (UK) 21',RX,ANTI_INFECTION,1,16.00,22.00,16.00,22.00,6.00,27.3,,,,,,,,
MAR_22,amoxyl 500mg eskay,RX,ANTI_INFECTION,60,0.24,0.35,14.35,21.00,6.65,31.7,,,,,,,,
MAR_22,ANDREWS LIVER SALT,OTC,GI_LAX_ANTACID,86,0.70,1.00,60.20,86.00,25.80,30.0,,,,,,,,
MAR_22,APC TAB (4'S),OTC,ANALGESIC,14,0.46,0.60,6.44,8.40,1.96,23.3,,,,,,,,
MAR_22,APETAMIN CYPROHEPTADINE SYRUP,OTC,VITAMINS,1,14.32,23.00,14.32,23.00,8.68,37.7,,,,,,,,
MAR_22,ASCORYL SYR 125ml,OTC,VITAMINS_PED,1,4.90,8.00,4.90,8.00,3.10,38.8,,,,,,,,
MAR_22,ASMADRIN TABS 4 X 25,OTC,RESP,2,0.52,0.80,1.04,1.60,0.56,35.0,,,,,,,,
MAR_22,ATORVASTATIN 20MG TABS,RX,CARDIO,28,0.34,0.50,9.50,14.00,4.50,32.1,,,,,,,,
MAR_22,AUNTIE MARY'S BABY GRIPE MIXTUR,OTC,MOTHER_BABY,3,6.98,10.00,20.94,30.00,9.06,30.2,,,,,,,,
MAR_22,AWAKE MINERAL WATER 500ML,OTC,FOOD,11,0.81,1.00,8.91,11.00,2.09,19.0,,,,,,,,
MAR_22,AXACEF TAB 500MG ZETIVA,RX ,ANTI_INFECTION,20,3.93,5.40,78.58,108.00,29.42,27.2,,,,,,,,
MAR_22,AZIRON 500 (AZITHROMYCIN),RX,ANTI_INFECTION,4,7.00,10.00,28.00,40.00,12.00,30.0,,,,,,,,
MAR_22,BELLS VITAMIN C SYRUP 100ML,OTC,VITAMINS_PED,1,13.00,18.00,13.00,18.00,5.00,27.8,,,,,,,,
MAR_22,BETAFEN IBUPROFEN SYR 100ml,OTC,ANALGESIC,1,6.46,9.00,6.46,9.00,2.54,28.2,,,,,,,,
MAR_22,BIOFERON 200ML SYRUP,OTC,VITAMINS,4,17.94,25.00,71.76,100.00,28.24,28.2,,,,,,,,
MAR_22,BIOFERON CAPS,OTC,VITAMINS,1,17.49,24.00,17.49,24.00,6.51,27.1,,,,,,,,
MAR_22,BISACODYL (NOV_21OLAX) 5MG TABS,OTC,GI_LAX,9,0.34,0.50,3.06,4.50,1.44,32.0,,,,,,,,
MAR_22,BLUMOON 100mg,OTC,SEX_HEALTH_M,4,3.70,6.00,14.80,24.00,9.20,38.3,,,,,,,,
MAR_22,BONAPLEX SYRUP,OTC,VITAMINS,1,14.90,21.00,14.90,21.00,6.10,29.0,,,,,,,,
MAR_22,BORGES OLIVE OIL 125ML,OTC,FOOD,1,13.00,18.00,13.00,18.00,5.00,27.8,,,,,,,,
MAR_22,BORGES OLIVE OIL 125ML,OTC,FOOD,1,11.00,15.00,11.00,15.00,4.00,26.7,,,,,,,,
MAR_22,CALPOL INFANT 2+ MONTHS SYR 100,OTC,COUGH_COLD_PED,1,33.98,47.00,33.98,47.00,13.02,27.7,,,,,,,,
MAR_22,CANDIDERM CREAM 15G,OTC,PERSONAL_CARE_F,1,11.00,15.00,11.00,15.00,4.00,26.7,,,,,,,,
MAR_22,CANESTEN CREAM 20G,OTC,PERSONAL_CARE_F,1,26.29,36.00,26.29,36.00,9.71,27.0,,,,,,,,
MAR_22,CARESTART MALARIA TEST,OTC,DIAGNOSTICS_MALA,8,9.00,10.00,72.00,80.00,8.00,10.0,,,,,,,,
MAR_22,CETAPOL SYRUP,OTC,ANALGESIC,1,4.65,6.00,4.65,6.00,1.35,22.5,,,,,,,,
MAR_22,CHLORAMPHENICOL EYE DROP 10ML,OTC,EYE,3,1.70,3.00,5.10,9.00,3.90,43.3,,,,,,,,
MAR_22,CIPROLEX EYE/EAR DROP,RX,ANTI_INFECTION_EYE_EAR,1,9.00,12.50,9.00,12.50,3.50,28.0,,,,,,,,
MAR_22,CIPROLEX TAB 500MG,RX,ANTI_INFECTION,84,1.00,1.40,84.00,117.60,33.60,28.6,,,,,,,,
MAR_22,CIPROLEX TZ TABS,RX,ANTI_INFECTION,4,18.00,27.00,72.00,108.00,36.00,33.3,,,,,,,,
MAR_22,CITRO C 100MG 25'S A EFAH,OTC,VITAMINS,2,1.36,2.00,2.72,4.00,1.28,32.0,,,,,,,,
MAR_22,CITRO C 100MG 25'S A EFAH,OTC,VITAMINS,76,1.46,2.00,110.96,152.00,41.04,27.0,,,,,,,,
MAR_22,COARTEM 80/480MG,RX,ANTI_MALARIAL,1,39.90,53.00,39.90,53.00,13.10,24.7,,,,,,,,
MAR_22,COARTEM 80/480MG,RX,ANTI_MALARIAL,2,35.80,50.00,71.60,100.00,28.40,28.4,,,,,,,,
MAR_22,COKE PLASTIC 300ML,OTC,FOOD,5,2.25,3.00,11.25,15.00,3.75,25.0,,,,,,,,
MAR_22,COKE PLASTIC 300ML,OTC,FOOD,12,2.25,3.00,27.00,36.00,9.00,25.0,,,,,,,,
MAR_22,COLDRILIF CAPS,OTC,COUGH_COLD,9,3.40,5.00,30.60,45.00,14.40,32.0,,,,,,,,
MAR_22,COLDRILIF SYRUP,OTC,COUGH_COLD,4,5.29,7.50,21.16,30.00,8.84,29.5,,,,,,,,
MAR_22,COLGATE HERBAL T/PASTE,OTC,PERSONAL_CARE_DENT,1,8.00,10.00,8.00,10.00,2.00,20.0,,,,,,,,
MAR_22,COLODIUM LOPERAMIDE,OTC,GI_ANTIDIARRHOEAL,1,1.80,2.50,1.80,2.50,0.70,28.0,,,,,,,,
MAR_22,COMIT 50MG TABS GVBLISS,RX,SEX_HEALTH_M,6,10.00,15.00,60.00,90.00,30.00,33.3,,,,,,,,
MAR_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,6,6.50,10.00,39.00,60.00,21.00,35.0,,,,,,,,
MAR_22,COTTON WOOL 100G,OTC,PERSONAL_CARE,2,4.20,6.00,8.40,12.00,3.60,30.0,,,,,,,,
MAR_22,COTTON WOOL 200G ,OTC,PERSONAL_CARE,1,6.60,10.00,6.60,10.00,3.40,34.0,,,,,,,,
MAR_22,COTTON WOOL 25G,OTC,PERSONAL_CARE,2,1.60,2.50,3.20,5.00,1.80,36.0,,,,,,,,
MAR_22,COTTON WOOL 500G,OTC,PERSONAL_CARE,1,13.75,20.00,13.75,20.00,6.25,31.3,,,,,,,,
MAR_22,COTTON WOOL 50G,OTC,PERSONAL_CARE,1,2.70,4.00,2.70,4.00,1.30,32.5,,,,,,,,
MAR_22,CYPRODINE CYPROHEPTADINE CAPS Z,OTC,VITAMINS,2,26.00,35.00,52.00,70.00,18.00,25.7,,,,,,,,
MAR_22,CYPRODINE SYRUP,OTC,VITAMINS,1,26.00,36.00,26.00,36.00,10.00,27.8,,,,,,,,
MAR_22,DAPREX CAPS,OTC,NA,13,0.70,1.50,9.10,19.50,10.40,53.3,,,,,,,,
MAR_22,DEEP HEAT 35G,OTC,ANALGESIC,1,12.33,18.00,12.33,18.00,5.67,31.5,,,,,,,,
MAR_22,DIAZEPAM TABS 5MG 50's,RX,BENZO,10,0.37,0.50,3.70,5.00,1.30,26.0,,,,,,,,
MAR_22,DICLO DENK RETARD 100MG 100'S,RX,ANALGESIC,16,11.30,15.50,180.80,248.00,67.20,27.1,,,,,,,,
MAR_22,DICLO-DENK SUPP 100MG,RX,ANALGESIC,20,2.02,2.80,40.48,56.00,15.52,27.7,,,,,,,,
MAR_22,DICLO-DENK SUPP 100MG,RX,ANALGESIC,26,1.87,2.70,48.57,70.20,21.63,30.8,,,,,,,,
MAR_22,DIFLUCAN CAP 150MG FLUCONAZOLE,RX,ANTI_INFECTION,1,80.00,100.00,80.00,100.00,20.00,20.0,,,,,,,,
MAR_22,DORETA TAB,RX,ANALGESIC,20,2.42,3.20,48.40,64.00,15.60,24.4,,,,,,,,
MAR_22,DOXYCYCLINE 100MG TABS 28's,RX,ANTI_INFECTION,84,0.40,0.25,33.60,21.00,-12.60,-60.0,,,,,,,,
MAR_22,DRAGON DELAY SPRAY 12ML RENIE,OTC,SEX_HEALTH_U,5,22.90,32.00,114.50,160.00,45.50,28.4,,,,,,,,
MAR_22,DRAGON DELAY SPRAY 12ML RENIE,OTC,SEX_HEALTH_U,2,19.90,30.00,39.80,60.00,20.20,33.7,,,,,,,,
MAR_22,DRAGON TADALAFIL 20MG TAB,RX,SEX_HEALTH_M,4,4.72,7.00,18.88,28.00,9.12,32.6,,,,,,,,
MAR_22,DREZ OINTMENT 30G,OTC,FIRST_AID_INF,1,12.00,17.00,12.00,17.00,5.00,29.4,,,,,,,,
MAR_22,DUROL BLOOD TONIC 300ML,OTC,VITAMINS,3,9.80,13.50,29.40,40.50,11.10,27.4,,,,,,,,
MAR_22,DUROL TONIC 200ML,OTC,VITAMINS,3,7.30,10.00,21.90,30.00,8.10,27.0,,,,,,,,
MAR_22,DYNAREX CREPE BANDAGE,OTC,FIRST_AID,3,7.50,8.50,22.50,25.50,3.00,11.8,,,,,,,,
MAR_22,DYNEWELL SYR,OTC,VITAMINS,4,3.40,5.00,13.60,20.00,6.40,32.0,,,,,,,,
MAR_22,DYNEWELL SYR,OTC,VITAMINS,2,3.10,4.50,6.20,9.00,2.80,31.1,,,,,,,,
MAR_22,DYNEWELL TAB,OTC,VITAMINS,5,0.20,0.50,1.00,2.50,1.50,60.0,,,,,,,,
MAR_22,EFPAC JUNIOR,OTC,ANALGESIC,4,7.48,10.00,29.92,40.00,10.08,25.2,,,,,,,,
MAR_22,EFPAC TABS,OTC,ANALGESIC,23,1.17,1.70,26.90,39.10,12.20,31.2,,,,,,,,
MAR_22,EKUROBEWU OINTMENT 27G,OTC,FIRST_AID_INF,5,3.30,4.50,16.50,22.50,6.00,26.7,,,,,,,,
MAR_22,EMGIPROFEN 400MG,RX,ANALGESIC,1,1.00,1.50,1.00,1.50,0.50,33.3,,,,,,,,
MAR_22,ENAFEN IBUPROFEN 400MG 50'S ECL,RX,ANALGESIC,2,1.20,2.00,2.40,4.00,1.60,40.0,,,,,,,,
MAR_22,EPIDERM CREAM 15G SHALINA,OTC,ANALGESIC,4,2.25,3.50,9.00,14.00,5.00,35.7,,,,,,,,
MAR_22,EPIDERM CREAM 30G,OTC,ANALGESIC,3,4.00,6.00,12.00,18.00,6.00,33.3,,,,,,,,
MAR_22,EXAMINATION GLOVES 100'S,OTC,PERSONAL_CARE,34,0.58,0.80,19.72,27.20,7.48,27.5,,,,,,,,
MAR_22,FENBASE EXTRA,OTC,ANALGESIC,12,2.02,3.00,24.24,36.00,11.76,32.7,,,,,,,,
MAR_22,FEROGLOBIN CAPS 30 VITABIOTICS,OTC,VITAMINS,2,37.03,50.50,74.05,101.00,26.95,26.7,,,,,,,,
MAR_22,FEROGLOBIN SYR 200ML VITABIOTIC,OTC,VITAMINS,1,35.77,49.00,35.77,49.00,13.23,27.0,,,,,,,,
MAR_22,FEROGLOBIN SYR 200ML VITABIOTIC,OTC,VITAMINS,3,35.77,49.00,107.31,147.00,39.69,27.0,,,,,,,,
MAR_22,FIESTA CONDOM 3'S,OTC,SEX_HEALTH_M,11,2.50,4.00,27.50,44.00,16.50,37.5,,,,,,,,
MAR_22,FISHERMAN'S FRIEND LOZENGES,OTC,COUGH_COLD,3,5.75,8.20,17.25,24.60,7.35,29.9,,,,,,,,
MAR_22,FLAGENTYL SECNIDAZOLE TAB 500MG,RX,ANTI_HELMINTIC,6,22.00,29.00,132.00,174.00,42.00,24.1,,,,,,,,
MAR_22,FLEMEX JUNIOR SYRUP,OTC,COUGH_COLD_PED,3,6.20,8.50,18.60,25.50,6.90,27.1,,,,,,,,
MAR_22,FLUREST TABS,OTC,COUGH_COLD,1,14.00,19.00,14.00,19.00,5.00,26.3,,,,,,,,
MAR_22,FLUXACIN 500MG CAPS 10'S,RX,ANTI_INFECTION,75,0.50,0.70,37.50,52.50,15.00,28.6,,,,,,,,
MAR_22,FLUXAMOX 500 CAPSULES 200'S,RX,ANTI_INFECTION,81,0.43,0.60,35.20,48.60,13.40,27.6,,,,,,,,
MAR_22,FOLIC ACID 5MG TAB UK,OTC,VITAMINS,1,7.50,11.00,7.50,11.00,3.50,31.8,,,,,,,,
MAR_22,FOLIC ACID TAB 1000'S pharma,OTC,VITAMINS,14,0.26,0.50,3.69,7.00,3.31,47.3,,,,,,,,
MAR_22,FUNBACT-A TRIPLE ACTION CREAM 3,OTC,FIRST_AID_INF,6,7.50,11.00,45.00,66.00,21.00,31.8,,,,,,,,
MAR_22,FUNBACT-A TRIPLE ACTION CREAM 3,OTC,FIRST_AID_INF,1,7.50,11.00,7.50,11.00,3.50,31.8,,,,,,,,
MAR_22,GASTRONE TABS 100'S ERNEST,OTC,GI_HEARTBURN_ANTACID,5,1.17,1.60,5.85,8.00,2.15,26.9,,,,,,,,
MAR_22,GAUZE BANDAGE 4'',OTC,FIRST_AID,3,0.71,1.00,2.13,3.00,0.87,29.0,,,,,,,,
MAR_22,"GAUZE BANDAGE 6""",OTC,FIRST_AID,47,0.92,1.40,43.13,65.80,22.67,34.5,,,,,,,,
MAR_22,GEBEDOL EXTRA TABS,OTC,ANALGESIC,1,2.30,3.50,2.30,3.50,1.20,34.3,,,,,,,,
MAR_22,GEBEDOL EXTRA TABS,OTC,ANALGESIC,23,2.45,3.50,56.35,80.50,24.15,30.0,,,,,,,,
MAR_22,GEBEDOL FORTE TABS,OTC,ANALGESIC,27,1.67,2.50,45.09,67.50,22.41,33.2,,,,,,,,
MAR_22,GEBEDOL TABS,OTC,ANALGESIC,71,1.29,2.00,91.70,142.00,50.30,35.4,,,,,,,,
MAR_22,GENTAMYCIN E/E DROPS LOCAL,RX,ANTI_INFECTION_EYE_EAR,1,1.90,3.00,1.90,3.00,1.10,36.7,,,,,,,,
MAR_22,GENTIAN VIOLET PAINTS 60ML,OTC,FIRST_AID,2,1.50,3.00,3.00,6.00,3.00,50.0,,,,,,,,
MAR_22,GLUCONAF POWDER,OTC,HERBAL,2,7.10,10.00,14.20,20.00,5.80,29.0,,,,,,,,
MAR_22,GYPRONE PLUS,OTC,VITAMINS,1,1.80,3.00,1.80,3.00,1.20,40.0,,,,,,,,
MAR_22,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,4,2.97,4.50,11.88,18.00,6.12,34.0,,,,,,,,
MAR_22,HAEMOGLOBIN SYRUP 200ML (M&G),OTC,VITAMINS,2,4.45,7.00,8.90,14.00,5.10,36.4,,,,,,,,
MAR_22,HEPTOPEP SYRUP,OTC,VITAMINS,1,14.08,22.00,14.08,22.00,7.92,36.0,,,,,,,,
MAR_22,HI LADY VIRGIN HERBAL INTIMATE,OTC,SEX_HEALTH_F,1,16.50,23.00,16.50,23.00,6.50,28.3,,,,,,,,
MAR_22,HISTAZINE 10MG TABS,OTC,ALLERGY,6,0.50,1.00,3.01,6.00,2.99,49.8,,,,,,,,
MAR_22,HYDROGEN PEROXIDE 200ML MAL-TIT,OTC,PERSONAL_CARE_DENT,4,3.00,4.50,12.00,18.00,6.00,33.3,,,,,,,,
MAR_22,IBUCAP 20 TABS,OTC,ANALGESIC,8,2.77,5.00,22.16,40.00,17.84,44.6,,,,,,,,
MAR_22,IMBOOST HERBAL MIXTURE,OTC,HERBAL,1,13.00,18.00,13.00,18.00,5.00,27.8,,,,,,,,
MAR_22,IMBOOST HERBAL MIXTURE,OTC,HERBAL,3,13.00,18.00,39.00,54.00,15.00,27.8,,,,,,,,
MAR_22,IMODIUM 2MG CAPS,OTC,GI_ANTIDIARRHOEAL,1,12.07,17.00,12.07,17.00,4.93,29.0,,,,,,,,
MAR_22,INFA V VAGINAL PESSARIES,OTC,PERSONAL_CARE_F,1,19.00,26.00,19.00,26.00,7.00,26.9,,,,,,,,
MAR_22,INOXIME CEFIXIME TABS 200MG 10',RX,ANTI_INFECTION,10,0.80,1.10,8.00,11.00,3.00,27.3,,,,,,,,
MAR_22,JOY OINTMENT CREAM,OTC,PERSONAL_CARE_F,6,3.30,4.50,19.80,27.00,7.20,26.7,,,,,,,,
MAR_22,KAMACLOX MOUTHWASH,OTC,PERSONAL_CARE_DENT,3,8.43,12.00,25.29,36.00,10.71,29.8,,,,,,,,
MAR_22,KAMAGRA 50mg,OTC,SEX_HEALTH_M,3,6.25,9.00,18.75,27.00,8.25,30.6,,,,,,,,
MAR_22,KINGDOM GARLIC CAPS,OTC,VITAMINS,3,17.32,24.00,51.96,72.00,20.04,27.8,,,,,,,,
MAR_22,KISS CONDOM,OTC,SEX_HEALTH_M,20,1.10,2.00,22.00,40.00,18.00,45.0,,,,,,,,
MAR_22,KOFFEX ADULT SYRUP,OTC,COUGH_COLD,1,4.50,7.00,4.50,7.00,2.50,35.7,,,,,,,,
MAR_22,KOFLET SYR. 100ML,OTC,COUGH_COLD,1,12.89,19.00,12.89,19.00,6.11,32.2,,,,,,,,
MAR_22,KWIK ACTION TABS KINAPHARMA,OTC,ANALGESIC,9,0.71,1.00,6.39,9.00,2.61,29.0,,,,,,,,
MAR_22,KY JELLY 50ML,OTC,SEX_HEALTH_U,2,25.00,39.00,50.00,78.00,28.00,35.9,,,,,,,,
MAR_22,LENOR 1.5MG TABS,OTC,SEX_HEALTH_F,3,4.50,6.50,13.50,19.50,6.00,30.8,,,,,,,,
MAR_22,LETALIN EXPECTORANT SYR 125ML,OTC,COUGH_COLD,3,1.85,5.00,5.55,15.00,9.45,63.0,,,,,,,,
MAR_22,LETAVIN 500mg TABS,RX,ANTI_INFECTION,5,4.20,6.00,21.00,30.00,9.00,30.0,,,,,,,,
MAR_22,LEVOFLOXACIN TABS 500mg EXETER,RX,ANTI_INFECTION,14,1.90,2.60,26.60,36.40,9.80,26.9,,,,,,,,
MAR_22,LEVON 2 TABS,OTC,SEX_HEALTH_F,3,5.98,8.50,17.94,25.50,7.56,29.6,,,,,,,,
MAR_22,LISINOPRIL 10MG TABS 28'S,RX,CARDIO,28,0.39,0.55,11.00,15.40,4.40,28.6,,,,,,,,
MAR_22,LIV 52 HERBAL TABS HIMALAYA,OTC,HERBAL,2,33.00,43.00,66.00,86.00,20.00,23.3,,,,,,,,
MAR_22,LOFNAC GEL 30G,RX,ANALGESIC,5,5.10,7.00,25.50,35.00,9.50,27.1,,,,,,,,
MAR_22,LOFNAC SUPP 100MG,RX,ANALGESIC,45,0.90,1.50,40.50,67.50,27.00,40.0,,,,,,,,
MAR_22,LONART DS TABS 80MG/480MG,OTC,ANTI_MALARIAL,1,15.30,22.00,15.30,22.00,6.70,30.5,,,,,,,,
MAR_22,LONART SUSP 60ML,OTC,ANTI_MALARIAL,3,10.81,15.00,32.43,45.00,12.57,27.9,,,,,,,,
MAR_22,LUBRIGEL 85g,OTC,SEX_HEALTH_U,1,17.00,24.00,17.00,24.00,7.00,29.2,,,,,,,,
MAR_22,LUFART DS TABS,OTC,ANTI_MALARIAL,6,11.80,17.00,70.80,102.00,31.20,30.6,,,,,,,,
MAR_22,LYDIA POST PILL TABS,OTC,SEX_HEALTH_F,23,6.87,10.00,158.00,230.00,72.00,31.3,,,,,,,,
MAR_22,M&B SULPHATHIAXOLE 500mg,RX,ANTI_INFECTION,3,2.60,4.00,7.80,12.00,4.20,35.0,,,,,,,,
MAR_22,MAGACID SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,5,7.36,11.00,36.80,55.00,18.20,33.1,,,,,,,,
MAR_22,MAGACID tabs,OTC,GI_HEARTBURN_ANTACID,4,0.70,1.00,2.80,4.00,1.20,30.0,,,,,,,,
MAR_22,MAJOR SORE THROAT LOZ,OTC,COUGH_COLD,24,1.28,1.60,30.72,38.40,7.68,20.0,,,,,,,,
MAR_22,MALAR 2 FORTE TABLET,OTC,ANTI_MALARIAL,2,6.98,13.00,13.96,26.00,12.04,46.3,,,,,,,,
MAR_22,MALAR 2 SUSP,OTC,ANTI_MALARIAL,1,7.05,12.00,7.05,12.00,4.95,41.3,,,,,,,,
MAR_22,MALTA GUINESS 330ML DRINK,OTC,FOOD,4,3.28,4.75,13.12,19.00,5.88,30.9,,,,,,,,
MAR_22,MARK II INHALER 6'S,OTC,COUGH_COLD,3,6.60,9.00,19.80,27.00,7.20,26.7,,,,,,,,
MAR_22,MASADA MIXTURE 330ML,OTC,ANTI_MALARIAL,1,9.30,13.00,9.30,13.00,3.70,28.5,,,,,,,,
MAR_22,MENTHOX COUGH LOZENGES,OTC,COUGH_COLD,4,0.49,0.80,1.96,3.20,1.24,38.8,,,,,,,,
MAR_22,METAGYL METRONIDAZOLE 200MG TAB,RX,ANTI_INFECTION,70,0.09,0.15,6.30,10.50,4.20,40.0,,,,,,,,
MAR_22,METAGYL METRONIDAZOLE 400MG TAB,RX,ANTI_INFECTION,90,0.10,0.20,8.77,18.00,9.23,51.3,,,,,,,,
MAR_22,METHYLATED SPIRIT 200ML,OTC,PERSONAL_CARE,5,3.50,5.00,17.50,25.00,7.50,30.0,,,,,,,,
MAR_22,METHYLATED SPIRIT 60ML,OTC,PERSONAL_CARE,6,1.50,3.00,9.00,18.00,9.00,50.0,,,,,,,,
MAR_22,METROLEX F TABS,RX,ANTI_INFECTION,2,9.00,13.50,18.00,27.00,9.00,33.3,,,,,,,,
MAR_22,METRONIDAZOLE TABS 400MG UK,RX,ANTI_INFECTION,3,6.59,9.00,19.77,27.00,7.23,26.8,,,,,,,,
MAR_22,MIST POT CIT 200ML,OTC,NA,5,2.50,4.00,12.50,20.00,7.50,37.5,,,,,,,,
MAR_22,MIST SENNACO 200ML,OTC,GI_LAX,6,2.80,4.00,16.80,24.00,7.20,30.0,,,,,,,,
MAR_22,MIST TRISILICATE SYR,OTC,GI_HEARTBURN_ANTACID,1,2.50,3.50,2.50,3.50,1.00,28.6,,,,,,,,
MAR_22,MR Q PACK QULOUN,OTC,SEX_HEALTH_M,44,3.80,6.00,167.20,264.00,96.80,36.7,,,,,,,,
MAR_22,MULTIVITAMINE TAB LOCAL,OTC,VITAMINS,25,0.15,0.30,3.75,7.50,3.75,50.0,,,,,,,,
MAR_22,NAKLOFEN DUO 75MG,RX,ANALGESIC,5,1.80,2.50,9.00,12.50,3.50,28.0,,,,,,,,
MAR_22,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,1,15.00,21.00,15.00,21.00,6.00,28.6,,,,,,,,
MAR_22,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,3,13.50,19.00,40.50,57.00,16.50,28.9,,,,,,,,
MAR_22,NESBEN SUSP 20ML,RX,ANTI_INFECTION,6,3.98,5.50,23.88,33.00,9.12,27.6,,,,,,,,
MAR_22,NESBEN TABS,RX,ANTI_INFECTION,4,3.50,5.00,14.00,20.00,6.00,30.0,,,,,,,,
MAR_22,NEXCOFER 30 CAPS ECL,OTC,VITAMINS,3,5.59,8.00,16.77,24.00,7.23,30.1,,,,,,,,
MAR_22,NIFE DENK TABS 10MG,RX,CARDIO,10,0.33,0.35,3.32,3.50,0.18,5.1,,,,,,,,
MAR_22,NIFECARD XL TABS 30MG 30'S LEK,RX,CARDIO,30,0.82,1.15,24.60,34.50,9.90,28.7,,,,,,,,
MAR_22,NIZORAL CREAM 15G,OTC,PERSONAL_CARE,1,23.48,34.00,23.48,34.00,10.52,30.9,,,,,,,,
MAR_22,NO 10 LIVER SALT PLAIN,OTC,GI_LAX_ANTACID,14,0.39,0.60,5.41,8.40,2.99,35.6,,,,,,,,
MAR_22,NO-SPA 40MG 100'S,RX,GI_ANTI_SPASMODIC,7,6.57,9.00,45.99,63.00,17.01,27.0,,,,,,,,
MAR_22,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,3,16.23,22.50,48.69,67.50,18.81,27.9,,,,,,,,
MAR_22,NUGEL SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,14.93,21.00,29.86,42.00,12.14,28.9,,,,,,,,
MAR_22,OMEAID 20mg,RX,GI_ACID_REFLUX,5,1.50,2.50,7.50,12.50,5.00,40.0,,,,,,,,
MAR_22,ORS SACHET LOCAL,OTC,ELECTROLYTES,20,0.51,1.00,10.15,20.00,9.85,49.3,,,,,,,,
MAR_22,OSTEOCARE ORIGINAL TABLETS 30'S,OTC,VITAMINS,1,30.00,41.00,30.00,41.00,11.00,26.8,,,,,,,,
MAR_22,OTRIVIN ADULT NASAL DROPS 10ML,OTC,COUGH_COLD,2,18.81,26.00,37.62,52.00,14.38,27.7,,,,,,,,
MAR_22,OXAFEN CAPS 20MG,RX,ANALGESIC,1,0.85,1.50,0.85,1.50,0.65,43.3,,,,,,,,
MAR_22,PARACETAMOL 500MG TABS ESKAY,OTC,ANALGESIC,22,0.61,1.00,13.41,22.00,8.59,39.0,,,,,,,,
MAR_22,PARACETAMOL 500MG TABS RIDDLES,OTC,ANALGESIC,12,0.44,0.60,5.28,7.20,1.92,26.7,,,,,,,,
MAR_22,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,10,1.70,2.30,17.00,23.00,6.00,26.1,,,,,,,,
MAR_22,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,14,1.69,2.30,23.66,32.20,8.54,26.5,,,,,,,,
MAR_22,PARACETAMOL CAPLET AYRTON 16's,OTC,ANALGESIC,1,2.20,3.50,2.20,3.50,1.30,37.1,,,,,,,,
MAR_22,PARACETAMOL DENK 250MG SUPP,OTC,ANALGESIC,6,1.54,2.20,9.24,13.20,3.96,30.0,,,,,,,,
MAR_22,PEPSODENT TOOTH BRUSH ADULT,OTC,PERSONAL_CARE_DENT,3,3.67,5.00,11.01,15.00,3.99,26.6,,,,,,,,
MAR_22,PERMOXYL (AMOXICILLIN) CAPS 500,RX,ANTI_INFECTION,125,0.27,0.40,33.75,50.00,16.25,32.5,,,,,,,,
MAR_22,PERMOXYL SUSP 125MG,RX,ANTI_INFECTION,2,4.98,7.00,9.96,14.00,4.04,28.9,,,,,,,,
MAR_22,PIRITON ORIG TABS 30'S,OTC,ALLERGY,33,0.90,1.30,29.70,42.90,13.20,30.8,,,,,,,,
MAR_22,PLASTER singles,OTC,FIRST_AID,13,0.16,0.20,2.08,2.60,0.52,20.0,,,,,,,,
MAR_22,POSTINOR 2 LEVONORGESTREL TABS,OTC,SEX_HEALTH_F,3,25.29,34.00,75.87,102.00,26.13,25.6,,,,,,,,
MAR_22,PREDNISOLONE 5MG TABS LOCAL,RX,STEROID,5,0.64,1.00,3.20,5.00,1.80,36.0,,,,,,,,
MAR_22,PREGNANCY TEST KITS,OTC,DIAGNOSTICS_PREG,40,0.98,2.00,39.19,80.00,40.81,51.0,,,,,,,,
MAR_22,RAPINOL 4'S TABS,OTC,ANALGESIC,28,0.40,0.63,11.20,17.60,6.40,36.4,,,,,,,,
MAR_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,18,0.53,1.00,9.53,18.00,8.47,47.1,,,,,,,,
MAR_22,RONFIT MAX,OTC,ANALGESIC,5,2.45,3.50,12.25,17.50,5.25,30.0,,,,,,,,
MAR_22,ROOTER MIXTURE,OTC,HERBAL,1,7.00,10.00,7.00,10.00,3.00,30.0,,,,,,,,
MAR_22,ROOTER TYTONIC,OTC,HERBAL,1,13.00,18.00,13.00,18.00,5.00,27.8,,,,,,,,
MAR_22,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,2,6.29,9.00,12.58,18.00,5.42,30.1,,,,,,,,
MAR_22,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,4,6.29,9.00,25.16,36.00,10.84,30.1,,,,,,,,
