year,month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin
2021,MAR_22,OMEAID 20mg,RX,GI_ACID_REFLUX,5,1.5,2.5,7.5,12.5,5,40
2021,MAR_22,ORS SACHET LOCAL,OTC,ELECTROLYTES,20,0.51,1,10.15,20,9.85,49.3
2021,MAR_22,OSTEOCARE ORIGINAL TABLETS 30'S,OTC,VITAMINS,1,30,41,30,41,11,26.8
2021,MAR_22,OTRIVIN ADULT NASAL DROPS 10ML,OTC,COUGH_COLD,2,18.81,26,37.62,52,14.38,27.7
2021,MAR_22,OXAFEN CAPS 20MG,RX,ANALGESIC,1,0.85,1.5,0.85,1.5,0.65,43.3
2021,MAR_22,PARACETAMOL 500MG TABS ESKAY,OTC,ANALGESIC,22,0.61,1,13.41,22,8.59,39
2021,MAR_22,PARACETAMOL 500MG TABS RIDDLES,OTC,ANALGESIC,12,0.44,0.6,5.28,7.2,1.92,26.7
2021,MAR_22,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,10,1.7,2.3,17,23,6,26.1
2021,MAR_22,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,14,1.69,2.3,23.66,32.2,8.54,26.5
2021,MAR_22,PARACETAMOL CAPLET AYRTON 16's,OTC,ANALGESIC,1,2.2,3.5,2.2,3.5,1.3,37.1
2021,MAR_22,PARACETAMOL DENK 250MG SUPP,OTC,ANALGESIC,6,1.54,2.2,9.24,13.2,3.96,30
2021,MAR_22,PEPSODENT TOOTH BRUSH ADULT,OTC,PERSONAL_CARE_DENT,3,3.67,5,11.01,15,3.99,26.6
2021,MAR_22,PERMOXYL (AMOXICILLIN) CAPS 500,RX,ANTI_INFECTION,125,0.27,0.4,33.75,50,16.25,32.5
2021,MAR_22,PERMOXYL SUSP 125MG,RX,ANTI_INFECTION,2,4.98,7,9.96,14,4.04,28.9
2021,MAR_22,PIRITON ORIG TABS 30'S,OTC,ALLERGY,33,0.9,1.3,29.7,42.9,13.2,30.8
2021,MAR_22,PLASTER singles,OTC,FIRST_AID,13,0.16,0.2,2.08,2.6,0.52,20
2021,MAR_22,POSTINOR 2 LEVONORGESTREL TABS,OTC,SEX_HEALTH_F,3,25.29,34,75.87,102,26.13,25.6
2021,MAR_22,PREDNISOLONE 5MG TABS LOCAL,RX,STEROID,5,0.64,1,3.2,5,1.8,36
2021,MAR_22,PREGNANCY TEST KITS,OTC,DIAGNOSTICS_PREG,40,0.98,2,39.19,80,40.81,51
2021,MAR_22,RAPINOL 4'S TABS,OTC,ANALGESIC,28,0.4,0.63,11.2,17.6,6.4,36.4
2021,MAR_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,18,0.53,1,9.53,18,8.47,47.1
2021,MAR_22,RONFIT MAX,OTC,ANALGESIC,5,2.45,3.5,12.25,17.5,5.25,30
2021,MAR_22,ROOTER MIXTURE,OTC,HERBAL,1,7,10,7,10,3,30
2021,MAR_22,ROOTER TYTONIC,OTC,HERBAL,1,13,18,13,18,5,27.8
2021,MAR_22,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,2,6.29,9,12.58,18,5.42,30.1
2021,MAR_22,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,4,6.29,9,25.16,36,10.84,30.1
2021,MAR_22,SALINE NASAL DROPS LOCAL,OTC,COUGH_COLD,2,3,4.5,6,9,3,33.3
2021,MAR_22,SAMALIN JUNIOR COUGH SYRUP 125M,OTC,COUGH_COLD,2,4.2,7,8.4,14,5.6,40
2021,MAR_22,SE'CLEAR EYE/EAR DROP 10ML BTL,OTC,EYE_EAR,3,8.5,12,25.5,36,10.5,29.2
2021,MAR_22,SHALCIP TZ 500/600mg,RX,ANTI_INFECTION,3,6.55,9,19.65,27,7.35,27.2
2021,MAR_22,SPRITE ZERO,OTC,FOOD,1,2.25,3,2.25,3,0.75,25
2021,MAR_22,STOPKOF CHILDREN 100ML,OTC,COUGH_COLD,1,5.98,8.5,5.98,8.5,2.52,29.6
2021,MAR_22,STREPSILS LOZENGES 24'S,OTC,COUGH_COLD,3,0.91,1.7,2.74,5.1,2.36,46.3
2021,MAR_22,SURE DEO SPRAY,OTC,PERSONAL_CARE,1,15.2,20,15.2,20,4.8,24
2021,MAR_22,SURFAZ CREAM 15G,OTC,FIRST_AID_INF,3,10.5,14.5,31.5,43.5,12,27.6
2021,MAR_22,TADOL 50MG CAPS,RX,ANALGESIC,10,2.42,3.3,24.2,33,8.8,26.7
2021,MAR_22,TAGERA FORTE SECNIDAZOLE TABLET,RX,ANTI_INFECTION,2,5.21,7.5,10.42,15,4.58,30.5
2021,MAR_22,TEEDAR SYR 125ML,OTC,COUGH_COLD,7,6.8,10,47.6,70,22.4,32
2021,MAR_22,TETRACYCLINE CAPS,RX,ANTI_INFECTION,3,0.95,1.5,2.84,4.5,1.66,36.9
2021,MAR_22,TIME HERBAL MIXTURE,OTC,HERBAL,8,9.45,13,75.6,104,28.4,27.3
2021,MAR_22,TOT HEMA TOTHEMA,OTC,VITAMINS,10,2.35,3.2,23.5,32,8.5,26.6
2021,MAR_22,TRES ORIX FORTE 250ML KAMA,OTC,VITAMINS,3,20.05,28,60.15,84,23.85,28.4
2021,MAR_22,VALUPAK FOLIC ACID 400MCG 90'S,OTC,VITAMINS,2,12.22,17,24.44,34,9.56,28.1
2021,MAR_22,VENTOLIN INHALER SALBUMATOL 100,RX,RESP,1,27.53,37,27.53,37,9.47,25.6
2021,MAR_22,VERMOX 500MG TABS,RX,DE_WORMER,15,8.35,11.47,125.3,172,46.7,27.2
2021,MAR_22,VERMOX 500MG TABS,RX,DE_WORMER,3,7.98,11,23.94,33,9.06,27.5
2021,MAR_22,VERMOX SUSP,RX,DE_WORMER,1,14.53,20,14.53,20,5.47,27.4
2021,MAR_22,VERNA WATER 750ml,OTC,FOOD,41,0.88,1.5,36.08,61.5,25.42,41.3
2021,MAR_22,VICTORY GARLIC BITTERS,OTC,HERBAL,2,9,12.5,18,25,7,28
2021,MAR_22,VIGORIX FORTE 200ML,OTC,VITAMINS,5,9.22,13,46.1,65,18.9,29.1
2021,MAR_22,VIKIL-22,OTC,VITAMINS,1,26,36,26,36,10,27.8
2021,MAR_22,VIROL SYR 200ML,OTC,VITAMINS,5,6.2,9,31,45,14,31.1
2021,MAR_22,VISCOF EXPECTORANT SYRUP 100ML,OTC,COUGH_COLD,2,7.75,12,15.5,24,8.5,35.4
2021,MAR_22,VISCOF-S SYR 100ML (M&G),OTC,COUGH_COLD,2,9.85,13.5,19.7,27,7.3,27
2021,MAR_22,VITAMIN B COMPLEX PHARMANOV_21A,OTC,VITAMINS,15,0.21,0.3,3.15,4.5,1.35,30
2021,MAR_22,VITAMIN C & ZINC EASYLIFE,OTC,VITAMINS,11,15,21,165,231,66,28.6
2021,MAR_22,VOLTFAST SACHETS 50MG 30'S NOV_21A,OTC,ANALGESIC,7,1.49,2.1,10.43,14.7,4.27,29
2021,MAR_22,WELLWOMAN CAP 30'S UK,OTC,VITAMINS,2,60.87,83,121.74,166,44.26,26.7
2021,MAR_22,WELLWOMAN CAP 30'S UK,OTC,VITAMINS,1,56.8,77,56.8,77,20.2,26.2
2021,MAR_22,WORMPLEX 400 SUSPENSION,RX,DE_WORMER,1,6,8.5,6,8.5,2.5,29.4
2021,MAR_22,WORMPLEX 400 TAB,RX,DE_WORMER,4,5.2,7.5,20.8,30,9.2,30.7
2021,MAR_22,WORMPLEX 400 TAB,RX,DE_WORMER,5,5.2,7.5,26,37.5,11.5,30.7
2021,MAR_22,YAZZ SANITARY PAD,OTC,PERSONAL_CARE_F,2,5,10,10,20,10,50
2021,MAR_22,ZENTEL SUSP,RX,DE_WORMER,5,9.45,13,47.25,65,17.75,27.3
2021,MAR_22,ZENTEL TAB,RX,DE_WORMER,1,7.72,10.5,7.72,10.5,2.78,26.5
2021,MAR_22,ZENTEL TAB,RX,DE_WORMER,3,6.33,9,18.99,27,8.01,29.7
2021,MAR_22,"ZINC OXIDE PLASTER 4""'",OTC,VITAMINS,2,10,14,20,28,8,28.6
2021,MAR_22,ZINCOFER CAP CAPSULES,OTC,VITAMINS,2,13.8,19,27.6,38,10.4,27.4
2021,MAR_22,ZINCOFER SYR 200ML,OTC,VITAMINS,2,12.74,20,25.48,40,14.52,36.3
2021,MAR_22,ZINCOVIT SYR 200ML APEX,OTC,VITAMINS,1,13.5,19,13.5,19,5.5,28.9
2021,MAR_22,ZINCOVIT TABS,OTC,VITAMINS,3,18.5,26,55.5,78,22.5,28.8
2021,MAR_22,ZIPMAN CAPS 30'S,OTC,SEX_HEALTH_M,1,14.5,20,14.5,20,5.5,27.5
2021,MAR_22,ZUBES CHILDREN COUGH SYRUP,OTC,COUGH_COLD_PED,4,9.5,13,38,52,14,26.9
2021,MAR_22,ZUBES EXPECTORANT SYRUP,OTC,COUGH_COLD_PED,1,11.5,16,11.5,16,4.5,28.1
2021,MAR_22,ZUBES LOZENGES,OTC,COUGH_COLD,14,0.78,1.2,10.92,16.8,5.88,35
2021,MAR_22,ZULU ACECLOFENAC 100MG TAB,RX,ANALGESIC,7,3.4,5,23.8,35,11.2,32
2021,MAR_22,ZYMAX 250mg AZITHROMYCIN CAPS,RX,ANTI_INFECTION,4,5.98,10,23.92,40,16.08,40.2
2021,MAR_22,ZYMAX 500mg AZITHROMYCIN CAPS,RX,ANTI_INFECTION,2,10.98,15,21.96,30,8.04,26.8
